user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
,,,,,,,,,
CompassionCA,Compassion Canada,1.00768E+18,2018-06-15 17:53,/CompassionCA/status/1007682416465588224,1,0,0,"Compassion aims to help the parents of Benedicta in Ghana to start their own businesses to better support their family. Benedicta’s father, Joseph, can now provide food, shelter and clothing for his five children after opening a small convenience store! #prayeroftheday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Compassion aims to help the parents of Benedicta in Ghana to start their own businesses to better support their family. Benedicta’s father, Joseph, can now provide food, shelter and clothing for his five children after opening a small convenience store! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,1.05269E+18,2018-10-17 22:40,/CompassionCA/status/1052690739518472192,3,0,1,"This summer the entire world watched as 12 soccer players and their coach were trapped in a cave in Thailand. The boys traveled to the speak with Ellen DeGeneres to share more of their story and meet someone pretty special!

https://www.youtube.com/watch?v=LFcdVSlrv44 …
#CompassionCanadapic.twitter.com/FHAacaI7AF","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This summer the entire world watched as 12 soccer players and their coach were trapped in a cave in Thailand. The boys traveled to the speak with Ellen DeGeneres to share more of their story and meet someone pretty special!

<a class=""twitter-timeline-link"" data-expanded-url=""https://www.youtube.com/watch?v=LFcdVSlrv44"" dir=""ltr"" href=""https://t.co/nLFlYzMu3O"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=LFcdVSlrv44""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=LFcdVS</span><span class=""invisible"">lrv44</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CompassionCanada?src=hash""><s>#</s><b>CompassionCanada</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/FHAacaI7AF"">pic.twitter.com/FHAacaI7AF</a></p>"
,,,,,,,,,
ocictweets,OCIC,1.05263E+18,2018-10-17 18:28,/ocictweets/status/1052627390025920512,9,0,7,"#TheWorldIn2030 No one should be sacrificing health or education just to earn enough income #EndPoverty 
How do you envision and move towards a world without poverty in 2030? @ResultsCda @IDRF @CompassionCA @AKFCanada","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TheWorldIn2030?src=hash""><s>#</s><b>TheWorldIn2030</b></a> No one should be sacrificing health or education just to earn enough income <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EndPoverty?src=hash""><s>#</s><b>EndPoverty</b></a> 
How do you envision and move towards a world without poverty in 2030? <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""55073144"" dir=""ltr"" href=""/ResultsCda""><s>@</s><b>ResultsCda</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""36956859"" dir=""ltr"" href=""/IDRF""><s>@</s><b>IDRF</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2447433031"" dir=""ltr"" href=""/AKFCanada""><s>@</s><b>AKFCanada</b></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,1.03268E+18,2018-08-23 17:12,/CompassionCA/status/1032676851989336064,4,0,0,"“I would love to see my sponsor and speak with him face-to-face. Seeing my sponsor would be like seeing my father return home from work every week.” - Dhanes, age 12 from Sri Lanka

#CompassionCanada #sponsorachild #friendshippic.twitter.com/v5Sphmwbib","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“I would love to see my sponsor and speak with him face-to-face. Seeing my sponsor would be like seeing my father return home from work every week.” - Dhanes, age 12 from Sri Lanka

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CompassionCanada?src=hash""><s>#</s><b>CompassionCanada</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sponsorachild?src=hash""><s>#</s><b>sponsorachild</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/friendship?src=hash""><s>#</s><b>friendship</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/v5Sphmwbib"">pic.twitter.com/v5Sphmwbib</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,1.03054E+18,2018-08-17 19:57,/CompassionCA/status/1030544050557014017,3,0,0,Praise God for a special worship service being held to praise God for the safe return of the Wild Boar soccer team in #Thailand. The boys were miraculously rescued from a flooded cave last month! #prayeroftheday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Praise God for a special worship service being held to praise God for the safe return of the Wild Boar soccer team in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Thailand?src=hash""><s>#</s><b>Thailand</b></a>. The boys were miraculously rescued from a flooded cave last month! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
FOTLProductions,FrontOfTheLineProductions,1.03027E+18,2018-08-17 1:50,/FOTLProductions/status/1030270562306744321,9,0,2,"AWOL in #Vancouver hits Mary Pattison Chapel in #Surrey on Sunday, Nov 18. 
@kevinmax of @dctalkofficial brings his solo tour to town with special guest @jordanstcyr A concert in support of @CompassionCA Tickets are on sale now from our website.  #Rock #Vancitywild #Vancityfeedpic.twitter.com/qxIxvbp6XW","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">AWOL in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Vancouver?src=hash""><s>#</s><b>Vancouver</b></a> hits Mary Pattison Chapel in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Surrey?src=hash""><s>#</s><b>Surrey</b></a> on Sunday, Nov 18. 
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14663494"" dir=""ltr"" href=""/kevinmax""><s>@</s><b>kevinmax</b></a> of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2285358133"" dir=""ltr"" href=""/dctalkofficial""><s>@</s><b>dctalkofficial</b></a> brings his solo tour to town with special guest <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""103469680"" dir=""ltr"" href=""/jordanstcyr""><s>@</s><b>jordanstcyr</b></a> A concert in support of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> Tickets are on sale now from our website.  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Rock?src=hash""><s>#</s><b>Rock</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Vancitywild?src=hash""><s>#</s><b>Vancitywild</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Vancityfeed?src=hash""><s>#</s><b>Vancityfeed</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/qxIxvbp6XW"">pic.twitter.com/qxIxvbp6XW</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,1.05409E+18,2018-10-21 19:28,/CompassionCA/status/1054091978164572162,2,0,0,Thumbs up from these two cuties in #Indonesia! We hope you are having a wonderful weekend!pic.twitter.com/kjE4GTCytM,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thumbs up from these two cuties in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Indonesia?src=hash""><s>#</s><b>Indonesia</b></a>! We hope you are having a wonderful weekend!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kjE4GTCytM"">pic.twitter.com/kjE4GTCytM</a></p>"
,,,,,,,,,
mcbeatke,Kevin McBeath,1.05407E+18,2018-10-21 18:06,/mcbeatke/status/1054071403471753216,1,0,0,"God, thank you for the gift of clean water. I am grateful for @WEMovement @charitywater @CompassionCA @WaterboysORG and all organizations working tirelessly to make sure all people around the world have access to clean water. Please give them peace and strength. #Amen","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">God, thank you for the gift of clean water. I am grateful for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""913135650"" dir=""ltr"" href=""/WEMovement""><s>@</s><b>WEMovement</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""26784273"" dir=""ltr"" href=""/charitywater""><s>@</s><b>charitywater</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3191518131"" dir=""ltr"" href=""/WaterboysORG""><s>@</s><b>WaterboysORG</b></a> and all organizations working tirelessly to make sure all people around the world have access to clean water. Please give them peace and strength. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amen?src=hash""><s>#</s><b>Amen</b></a></p>"
,,,,,,,,,
Cascadian_C,Cascadian Christian,1.05407E+18,2018-10-21 17:45,/Cascadian_C/status/1054066091968757760,3,0,1,"Listening to @JoshLoeve interview @CompassionCA’s @VisJeremy: if we only serve children, we’re not giving them enough. By sharing Jesus with children, we let them know they matter, they have a future, they have hope.pic.twitter.com/Tm6W2WMQYa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Listening to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2230565058"" dir=""ltr"" href=""/JoshLoeve""><s>@</s><b>JoshLoeve</b></a> interview <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>CompassionCA</strong></b></a>’s <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786132374"" dir=""ltr"" href=""/VisJeremy""><s>@</s><b>VisJeremy</b></a>: if we only serve children, we’re not giving them enough. By sharing Jesus with children, we let them know they matter, they have a future, they have hope.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Tm6W2WMQYa"">pic.twitter.com/Tm6W2WMQYa</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,1.04389E+18,2018-09-23 16:03,/CompassionCA/status/1043893515854458880,6,0,2,"“What can you do to promote world peace? Go home and love your family.” - Mother Teresa

#love #family #CompassionCanadapic.twitter.com/PUuddAirXZ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“What can you do to promote world peace? Go home and love your family.” - Mother Teresa

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/love?src=hash""><s>#</s><b>love</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/family?src=hash""><s>#</s><b>family</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CompassionCanada?src=hash""><s>#</s><b>CompassionCanada</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/PUuddAirXZ"">pic.twitter.com/PUuddAirXZ</a></p>"
,,,,,,,,,
jordanstcyr,Jordan St. Cyr,1.04385E+18,2018-09-23 13:23,/jordanstcyr/status/1043853328059441152,1,0,0,Beautiful blend of old and new. See you this morning @citygates @compassionca #ajax #ontario #handsandfeet #jesus #jordanstcyr  @ St Francis Centre,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Beautiful blend of old and new. See you this morning <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2928695164"" dir=""ltr"" href=""/citygates""><s>@</s><b>citygates</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>compassionca</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ajax?src=hash""><s>#</s><b>ajax</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ontario?src=hash""><s>#</s><b>ontario</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/handsandfeet?src=hash""><s>#</s><b>handsandfeet</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/jesus?src=hash""><s>#</s><b>jesus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/jordanstcyr?src=hash""><s>#</s><b>jordanstcyr</b></a>  @ St Francis Centre</p>"
,,,,,,,,,
jordanstcyr,Jordan St. Cyr,1.04385E+18,2018-09-23 13:23,/jordanstcyr/status/1043853282245046273,0,0,0,Beautiful blend of old and new. See you this morning @atscitygates @compassionca #ajax #ontario #handsandfeet #jesus #jordanstcyr @ St Francis Centre https://www.instagram.com/p/BoEfXWCnYsP/?utm_source=ig_twitter_share&igshid=1nr1o9j77my34 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Beautiful blend of old and new. See you this morning <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1879738537"" dir=""ltr"" href=""/ATSCityGates""><s>@</s><b>atscitygates</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>compassionca</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ajax?src=hash""><s>#</s><b>ajax</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ontario?src=hash""><s>#</s><b>ontario</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/handsandfeet?src=hash""><s>#</s><b>handsandfeet</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/jesus?src=hash""><s>#</s><b>jesus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/jordanstcyr?src=hash""><s>#</s><b>jordanstcyr</b></a> @ St Francis Centre <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BoEfXWCnYsP/?utm_source=ig_twitter_share&amp;igshid=1nr1o9j77my34"" dir=""ltr"" href=""https://t.co/f2NwsNdxKU"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BoEfXWCnYsP/?utm_source=ig_twitter_share&amp;igshid=1nr1o9j77my34""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BoEfXWCnYsP/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=1nr1o9j77my34</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
Martinyjeanette,Jeanette Y. Martin,1.01611E+18,2018-07-08 23:45,/Martinyjeanette/status/1016106090839314439,1,0,0,"My hometown is full of LOVE! So grateful for their generosity for my trip to El Salvador with @compassionca  
A wee bit of London, Ontario will put smiles of the children we will be… https://www.instagram.com/p/Bk_VaSaFgBe/?utm_source=ig_twitter_share&igshid=1qwnmei18r4ba …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My hometown is full of LOVE! So grateful for their generosity for my trip to El Salvador with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>compassionca</strong></b></a>  
A wee bit of London, Ontario will put smiles of the children we will be… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/Bk_VaSaFgBe/?utm_source=ig_twitter_share&amp;igshid=1qwnmei18r4ba"" dir=""ltr"" href=""https://t.co/Rr6zhMewZW"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/Bk_VaSaFgBe/?utm_source=ig_twitter_share&amp;igshid=1qwnmei18r4ba""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/Bk_VaSaFgBe/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=1qwnmei18r4ba</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,1.01599E+18,2018-07-08 15:52,/CompassionCA/status/1015986962442924032,10,1,5,"Praise God!  This morning we have started hearing news outlets confirm 4 boys have made it out of the cave safely.  Please continue to pray for the ongoing rescue of the soccer team and their coach in Thailand.

#thailandrescue #pleaseprayhttp://www.cbc.ca/news/world/thai-cave-rescue-navy-dive-operation-1.4738333 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Praise God!  This morning we have started hearing news outlets confirm 4 boys have made it out of the cave safely.  Please continue to pray for the ongoing rescue of the soccer team and their coach in Thailand.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/thailandrescue?src=hash""><s>#</s><b>thailandrescue</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/pleasepray?src=hash""><s>#</s><b>pleasepray</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.cbc.ca/news/world/thai-cave-rescue-navy-dive-operation-1.4738333"" dir=""ltr"" href=""https://t.co/2yEXigedDO"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.cbc.ca/news/world/thai-cave-rescue-navy-dive-operation-1.4738333""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">cbc.ca/news/world/tha</span><span class=""invisible"">i-cave-rescue-navy-dive-operation-1.4738333</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
Martinyjeanette,Jeanette Y. Martin,1.01596E+18,2018-07-08 14:24,/Martinyjeanette/status/1015964830782705667,0,0,0,"First 24hours....loving The Exposure Trip to El Salvador! 
@compassionca
#exposuretrip #compassionca #mybcconnections #lovemylife @ Real InterContinental San Salvador https://www.instagram.com/p/Bk-VK68FAE_/?utm_source=ig_twitter_share&igshid=qww1i768su6y …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">First 24hours....loving The Exposure Trip to El Salvador! 
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>compassionca</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/exposuretrip?src=hash""><s>#</s><b>exposuretrip</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/compassionca?src=hash""><s>#</s><b><strong>compassionca</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mybcconnections?src=hash""><s>#</s><b>mybcconnections</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lovemylife?src=hash""><s>#</s><b>lovemylife</b></a> @ Real InterContinental San Salvador <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/Bk-VK68FAE_/?utm_source=ig_twitter_share&amp;igshid=qww1i768su6y"" dir=""ltr"" href=""https://t.co/aC5CKnRhpz"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/Bk-VK68FAE_/?utm_source=ig_twitter_share&amp;igshid=qww1i768su6y""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/Bk-VK68FAE_/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=qww1i768su6y</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
,,,,,,,,,
changeconf,Change Conference,1.04825E+18,2018-10-05 16:51,/changeconf/status/1048254240299384832,1,0,1,"We are so excited that @compassionca will be joining us at Change Conference! Compassion is at work in some of the neediest areas of the world, bringing children the opportunities and care they need to escape from poverty.  We will have the chance to lea… https://ift.tt/2Rrf5uq pic.twitter.com/aOG9dbgp9z","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We are so excited that <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""295731640"" dir=""ltr"" href=""/CompassionCA""><s>@</s><b><strong>compassionca</strong></b></a> will be joining us at Change Conference! Compassion is at work in some of the neediest areas of the world, bringing children the opportunities and care they need to escape from poverty.  We will have the chance to lea… <a class=""twitter-timeline-link"" data-expanded-url=""https://ift.tt/2Rrf5uq"" dir=""ltr"" href=""https://t.co/8kQtgCR1tT"" rel=""nofollow noopener"" target=""_blank"" title=""https://ift.tt/2Rrf5uq""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ift.tt/2Rrf5uq</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/aOG9dbgp9z"">pic.twitter.com/aOG9dbgp9z</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,1.04824E+18,2018-10-05 16:06,/CompassionCA/status/1048242920942395393,2,0,0,"Whom do you trust when seeking information about global poverty?  Our latest blog may have some surprising answers for you!  Tag your pastor or church leaders to invite them into this conversation!

Read More: http://bit.ly/2RqCr3e 
#CompassionCanada @BarnaGroup #readmorepic.twitter.com/ejQKwo1BKr","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Whom do you trust when seeking information about global poverty?  Our latest blog may have some surprising answers for you!  Tag your pastor or church leaders to invite them into this conversation!

Read More: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2RqCr3e"" dir=""ltr"" href=""https://t.co/HtbTL8SCtc"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2RqCr3e""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2RqCr3e</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CompassionCanada?src=hash""><s>#</s><b>CompassionCanada</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""36456056"" dir=""ltr"" href=""/BarnaGroup""><s>@</s><b>BarnaGroup</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/readmore?src=hash""><s>#</s><b>readmore</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ejQKwo1BKr"">pic.twitter.com/ejQKwo1BKr</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,1.02044E+18,2018-07-20 22:40,/CompassionCA/status/1020438215923326977,7,0,1,"YOU DID IT!!  Thanks to the generosity of thousands of people around the world, Annet, her triplets, Samuel, Grace, and Patience, and 7 other families in Uganda will receive new, safe houses to live in! Keep an eye out for a construction update in about 6 months!pic.twitter.com/WmmTnP4Xgh","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">YOU DID IT!!  Thanks to the generosity of thousands of people around the world, Annet, her triplets, Samuel, Grace, and Patience, and 7 other families in Uganda will receive new, safe houses to live in! Keep an eye out for a construction update in about 6 months!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WmmTnP4Xgh"">pic.twitter.com/WmmTnP4Xgh</a></p>"
,,,,,,,,,
CompassionCA,Compassion Canada,1.0204E+18,2018-07-20 19:57,/CompassionCA/status/1020397186788528129,2,0,0,"Pray for the family of Manassé in #BurkinaFaso, who recently passed away. Pray for God’s peace and comfort as they mourn their loss. #prayeroftheday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pray for the family of Manassé in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BurkinaFaso?src=hash""><s>#</s><b>BurkinaFaso</b></a>, who recently passed away. Pray for God’s peace and comfort as they mourn their loss. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prayeroftheday?src=hash""><s>#</s><b>prayeroftheday</b></a></p>"
,,,,,,,,,
